score,review
3,"Syukur cuman dapet bug dikit kek bug jaringan ama bug layar clear, tapi saya harap semua bug di fix, mana gacha ampas lagi total 126x gacha belom dapet ssr samsek. standar 66x limit 60x gacha belom dapet"" ssr sial."
3,Game ini bagus grafik bagus tapi saat bermain sering mengalami seperti loading loading yg membuat gameplay terganggu padahal jaringan saya bagus tolong diperbaiki
3,"game nya bagus cuman susah login njir,masa katanya kesalahan jaringan,udh login 4× tetap sama gtu terus,gw mau main padahal wifi ga ngelag"" amat"
2,"Gamenya bagus,, tpi Bug Loadingnya yg bikin mager buat main game ini,, Jadi yg awalnya suka skrng jdi kesel dan akhirnya gw Uninstall nih Game.."
3,"Bug loading ganggu banget, dikit-dikit muter-muter. Terus gachanya busuk banget, gacha berkali-kali dapetnya itu-itu aja. Uninstall aja lah ngabisin kuota"
5,"Cuma ada masalah di bug, sering stuck di loading, Untuk story dan lain"" tak mengecewakan, terus kembangkan 😁"
5,"Masih Bnyak Bug Nya Kadang Kalok Main Tiba"" Nge Freeze/Berhenti mohon Perbaikannya kedepan"
1,Masih terlalu banyak bug..mohon segera di perbaiki..sayang games bagus tp banyak bug..saya kurangi lg bintangnya..makin parah bugnya..
1,"Apaancoba ga ngerti lagi, gamenya loading Mulu, trus pas di loading screen dialognya udah jalan tapi posisi screennya masih loading, agak lain"
1,"Tidak bisa dimainkan, pada awal kali main berhenti pada tutorial, tidak bisa dipencet kursor stik kiri."
1,"Game nya kok aneh pas awal baru mau main di suruh download 1,50 MB dan saya terima eh malah keluar sendiri dari aplikasi nya,kenapa ini? tolong di perbaiki!"
5,"Ini game terlalu membuat Hp panas Saya punya HP android ram 6 ,sama Hp iPhone 12 ke dua hp saya Panas saat memain kan nya tolong di perbaiki , agar game nya bisa di main kan di Hp tidak terlalu ""PANAS"" seperti game game Lain yg Ter kenal Seperti PUBG dan ML Pliss tolong itu hp panas terlalu membuat Baterai boros padahal Pemakaian sudah di Low Kualitas semua"
1,sring stack di geme nya harus sering buka ulang biar bisa main lagi padahal pen coba main geme ini kalau kaya gini jadi males juga buat main nya
5,masih banyak bug . jadi optimalkan lagi . tapi untuk game udah mantal story sesuai dengan manganya
1,"Baru tutorial gerakin L pad ajah udah ngebug ga bisa di gerakin, padahal udah nungguin lama ternyata bikin kecewa."
1,"Gamenya sih bagus, cuman bugnya itu loh, mana lama amat di fix, lama kelamaan player juga jengkel dan auto di uninstall ni game"
3,"untuk di hp ram 8/256 masih banyak bug kayak black screen loading lama, untuk bug yang ku alami cuma itu"
5,"sangat bagus, tapi tolong perbaiki bug nya ya"
5,saya ucapkan terimakasih kepada developer yang telah membuat game ini game ini sangat bagus dan saya sangat senang memainkannya good job
1,"Masih banyak bug di game nya, tadinya baru story eh malah stuck di black screen, tolong diperbaiki ya"
5,Padahal gamenya keren bjirr graphic ajib tapi sering bugggg bjirrr lahh
1,dari early akses sampai release global bug loading screen stuck belum beres juga..? mau sampai kapan gitu terus.. sangat meresahkan
5,"game menarik, seru, dan grafik sangat cocok untuk game ini"
1,"Ini aku baru download, intinya aku lagi lihat story tiba tiba malah blackscreen. Kenapa ya? Aku kasih rating bintang 1 dulu, ntar kalau udah di fix aku naikin ratingnya."
1,Bug chapter 17 lawan pengawas malah no nyawa gimana mau nyerang nya
1,"sering terjadi bug,seperti layar menghitam dan fream drop dan itu terjadi berkali-kali.Mohon di perbaiki"
5,Sejauh ini masih bagus untuk game nya
3,"Kebanyakan Loading, Bug nya juga banyak Settings control gk bisa dipake, bug di loading screen"
4,Gamenya bagus... Cuma terlalu sering loading. Dan saat masuk misi terkadang stuck di loading.nya ..
3,"kenpa setelah di update, malah semakin berat. Dan sering sekali macet ketika loading screen."
5,gamenya makin parah min masak sekali bettle habis itu stack loading lagi berkali kali udah try hard bettlenya malah dapat stack loading sumpah bikin males saja tolong lah di perbaiki yang di handphone sekalian bug bugnya
5,"GG, kalo pake hp kentang, jangan berharap lebih ya"
4,Baru update dah parah lagi ajah ngeselin banget
3,"artefak di mode vulcan normal dan easy terlalu banyak di kurangi yang legendary. Dan ketika kita dapat yang legendary, statnya jelek."
2,"Bug nya terlalu banyak , setiap misi selesai langsung freze game nya . Tolong perbaiki"
1,Kalo ngasih lawan yang ngotak dikit lah
1,gamenya serba loading. mau close fitur fitur yang ada di dalem gamenya aja harus loading dulu. jadi bikin orang males main gamenya. semoga cepet dibenerin deh masalah loading loading ini.
1,"Developer tolong lah , masak iya jaringan error terus :( , tiba tiba stuck padahal sudah pakai full jaringan , astaga :("
5,"Sering ngga bisa masuk gamenya. Tolong perbaiki bug yang masih ada, bugnya keterlaluan sih"
1,kenapa gamenya kok macet padahal udah ngabisin banyak kuota masak tidak bisa di mainin gimn ini🤨.game sampah coook taik laaa
3,Sesudah update ver hallowin jadi ga bisa masuk lewat wifi ?
2,Grafik dan story bagus. permasalah terbesar di jaringan yg sering stuck saat load game
3,Saat bermain lancar sekali tetapi terkadang layar saya nge freeze jad nya main tidak lancar tidak lag hanya saja suka nge freeze mohon diperbaiki agar tidak suka ngefreeze
2,"Jaringan nya ga stabil, padahal sinyal full,, tolong di perbaiki karna itu sangat mengganggu kelancaran bermain"
2,"sering mengalami ghost touch dan load atau scene berikutnya kadang tidak muncul jika tidak skip cerita, fps sering drop padahal udh pake grafik rendah"
1,"bug benerin lah, stuck loading screen, black screen lah, hadeh udh update bukannya lebih bagus malah tambah parah"
1,Unduhan nya sangat banyak dan lama salah unduhan file
1,"Ini kenapa loadingnya gk selesai selesai dah,tolong dong Dev untuk memperbaiki bug ini.Kita jadi gak bisa main nih.buat sekarang gua kasih bintang 1 ntar kalo dah fix gua bakal rubah"
1,Download doang gabisa login game Apaan ini
1,"game bagus bagus, bug loading gak pernah di perbaikin dari awal rilis, ada game yg lebih gede capasitas nya dari ini game loading gak sebusuk ini!!!"
2,"Masih banyak bak yg bikin bermain game nya kurang menyenakan, yg pas tasangkut di loading pas mau masuk pertempuran lah, pas lagi sin membunuh bos lah"
1,"Bug quest , monsternya udah gada tapi questnya masih kurang 1 , loading stuck , layar full hitam , quest selesai sendiri , Loading Stuck DLL.."
1,"Baru aja kelar dowlnload langsung ada bugnya, di tutorial awal gabisa ngapa-ngapain, gada yg bisa di kllik geser apapun itu"
3,"game ini sangat bagus dan menarik, namun sangat disayangkan saya sering mengalami kendala yaitu stuck di loading screen bahkan black screen saya harap pihak developer dapat mengatasi ini"
1,"Ini kenapa gamenyaa sering loading terus yaa padahal device dan jaringan udah mendukung bangett, mending di fix in dulu dah gamenya, sebelum sepi peminat"
5,Udah bagus ini game .. plotnya sama kayak di novel atau animenya .. tapi sayangnya ada kendala sedikit seperti gamenya sering ngebug
5,"Gamenya seru, grafik mantap tapi sayang masih banyak bug mungkin karna baru rilis kali yaa. Semoga cepat diperbaiki. Terima kasih"
3,"Game nya bagus engga lag tapi tepat hari ini tanggal minggu 27 Oktober 2024 kok engga bisa login ya padahal jaringan wifi dan data udah bagus, semoga cepet di perbaiki ga soalnya belom absen harian min🥲"
3,"Aneh.. apakah ada bug di bagian tutorial? Pas mau gerakin MC ga bisa, gue kira hape gue yang error tau nya emang ga bisa. Tolong ini di fix."
2,Sering ngebug dan macet saat main game ini Tolong perbaiki game ini agar bisa lebih halus dan kualitas grafik nya lebih bagus demi kenyamanan permainan game ini
3,"Game bagus, gerafik oke Tapi masih banyak bug, loading screen tiba2 hitam, mau lawan bos terhenti di layar hitam"
1,game taik berat kalipun tidak seperti game lain nyesal downlodnya habis kuota berapa GB
1,optimalisasi dalam game begitu buruk sangat tidak playable...mohon untuk developer segera di perbaiki sejujurnya game ini sudah bagus namun sangat tidak playable untuk sekarang
2,Terlalu banyak bug dan setiap keluar fitur terlalu banyak loading sangat membuat player kesal karena dibuat sering menunggu
1,"Game belum layak rilis, terlalu banyak bug mulai dari loading dan login yg eror. Developer terlalu maksa buat rilis karna lg hype dan ini game overated"
4,"bagus namun ada beberapa penyesalan buat saya karena asal menaikkan level hunter diawal, mungkin saya berharap agar ada opsi untuk reset level hunter, sekian dari sy terima kasih"
1,"selalu terjadi masalah saat login dengan akun google, terdapat eror -10009 yang selalu muncul, tolong segera perbaiki, saya sudah melakukan pradaftar dengan akun tersebut"
1,males bet gua mainnya setiap mau masuk loading berenti gua tungguin malah ngelunjak kagak naik naik gua dah cek jaringan gua lah bujug lancar bet setiap hari gitu aja kagak jela nih game
3,Buat developer tolong loading banget banyak banget loading nya tolong dong di kurangin nge lag nya soalnya jelek banget main di android pliss banget
5,Mohon sedikit di update kedepannya ada sedikit bug seperti blue screen saat di home dan bug loading saat lagi masuk ke gamenya
4,"Game udh bagus tapi masih ada bug kayak stuck di loading,harus relog dulu Tapi pas di in game GK ada bug sama sekali"
2,"Berat,claim item lama bener loading nya"
5,"Masih ada debug nya dan jaringan masih agak sedikit tidak stabil tolong diperbaiki, Game nya sudah cukup bagus"
1,"Kenapa saya di ban dengan aktivitas abnormal, gimana cara saya bisa main"
3,"Game nya udah bagus dan hd tapi tutorial nya lama banget, suka drop jaringan padahal bagus tolong developer jangan kebanyakan tutorial nanti saya kasih bintang 1"
2,"Game-nya stuck, padahal udah download data game sampe 5gb tapi gabisa dimainin. Memori internal padahal masi nyisa 30gban lebih tapi ttp gabisa, kocak"
1,Tolong dong gameplay nya bagus cuma sampai sekarang tiap loading nge stack mulu masak harus relog terus.... Mau sampai kapan!!!
2,"Sering GK bisa login,disuruh hubungin customer service(padahal pake wifi) + sering loading tiba².min tolong diselesaikan masalahnya"
3,Bug jaringan mulu
1,"sebenernya gameplay + grafik sudah bagus , hanya saja masih kebanyakan loading , segera diperbaiki , untuk meningkatan kualitas bermain"
1,"Game ampas, masa baru download mau main selalu keluar tampilan, ""Terjadi pada masalah keamanan aplikasi"". Game ga jelas nih mungkin nanti nasibnya bakal mirip ama Ni no Kuni"
1,"BARU INSTAL GAME INI LAG TERUS, JARINGAN WIFI DAN SELULER TETAP LAG, PUTUS DAN HANG SCREEN. BUG BELUM DIPERBAIKI JARINGAN LANCAR UNTUK GAME LAIN, TETAPI UNTUK GAME INI SERBA LAG DAN HANG SCREEN SELALU"
1,"Tolong bugnya segera perbaiki, dari awal tutorial gerakan analog aja udah gabisa disentuh."
2,"Terlalu banyak loading. Klik ini loading klik itu loading, main game apa main loading. Tolong perbaiki ini... Sinyal padahal ga ada masalah"
1,Semua udah okee.. cuman masalahnya di sinyal dan juga masih ada bug di loading screen
5,grafik nya bagus sama perjalanan nya asik gg
3,Game nya bagus seru tapiii masih ada banyak bugnya tolongg atasi bug nya tiba tiba stuck trs tidak bisa di pencet layarnya
5,"lag bejir, pdhal grafik sama resolusi nya normal, kalo grafik sama resolusi nya rendah lancar, tapi masa di grafik rendah, kyk kurang seru klo rendah"
3,Game nya bagus cuma ada satu masalah tiap buka tab terus ke lobby lagi suka tiba tiba loading nah untuk loading nya tolong di fix
1,Saya sangat kecewa sekali sekian beberapa Minggu menunggu rilis tapi sangat tidak puas di pas di loading pus tetep gak bisa+masih banyak bug dll lainnya hadeh.
3,"game ni gak bisa aku mainin, baru donwload karakter nya gk bisa di gerakin, tolong dong perbaiki bug nya, sya pengen bgt mainin ni game"
4,"masih banyak sekali bug di saat gameplay maupun saat loading, mohon segera diperbaiki ya supaya lebih nyaman mainnya"
5,"Overall bagus, termasuk salah satu game rpg terbaik menurut gue dari sekian banyak rpg lainya, gamenya berpacu dengan waktu jadi gabuang"" waktu sih seru."
1,"Tolong diperbaikan bug loading screen, punya saya selalu stuck di awal loading jadi tidak mau memasuk ke game nya"
4,"Lumayan ganggu tampilan antar muka layar saat mengganti menu, selalu loading. Mohon segera di optimalkan lagi"
3,"Sementara bintang 3 dulu, soalnya bug nya sangat mengganggu saat main. Tolong segera di perbaiki. Utk selebih nya sdh bagus."
4,Untuk mendownload data terlalu besar sampai di hp saya tidak bisa mendownload data kalok bisa di sedikitin 5gb atau 4gb itu datanya sampai 7gb tapi sudah bisa
1,"Masih banyak bug, kadang beberapa tombol tidak bisa dipencet terima dibagian setelah lawan bos di akhir kisah"
1,Mohon ini game diperbaiki terlalu banyak bug padahal sudah bagus tapi bug terus sedikit-dikit loding males jadi mainnya
3,"Bug Loading masih ada, penggunaan Gold masih masive, Gate rank S Purple yg monster bru malah sulit pakai mode Auto pdhl power biru dah jauh banget dri rekomendasi apalagi nanti rank S Red Gate 🤦‍♂️"
3,kebanyakan update cape sendiri mau update kadang 3gb lebih bisa
1,"jelek,suka ngestuck di loading screen awal"
1,"Tutorialnya bikin jengkel, lo(developr) kita user gk bisa nge eksplor gem apa? Dipaksa sana sini, jengkel bet dah. Juga kadang terStak pdahal setingn normal, kalo mau hp gw kentang gw pake hp yg make prosesor Snapdragon 8 gen2 ya"
3,GamePlay Oke agak patah2 Grafic Oke Cerita/Stories Sama Di Anime nya Cuman yng bikin males tuhh di loading nya Padahal Ram saya 6+6 (128) Helio G85 Tolong Di perbaiki Untuk Developer nya
1,"Game gajelas,data udah mau ke download semua malah reset dari awal habis habisin kuota aja,mana jaringan buat yang lain aja bagus buat main ini muter muter terus!!"
3,"Game nya kurang stabil, buat HP mid range belum ramah, tolong stabil kan game nya, aku sangat ingin bermain game ini dengan nyaman"
3,"Game asli masih suka ngelag dan suka ngebug, tolong segera perbaiki dari pihak gamenya, saya ingin puas bermain game ini tanpa kendala apapun"
1,"Kasih bintang satu aja dulu terlalu banyak bug yang harus di perbaiki, dan selalu loading setiap membuka item Terima kasih"
5,"Sebenarnya semua udah bagus,,, tinggal smartphone nya aja,,, saya pake Y100 5G walaupun di jaringan 4G tidak masalah, hanya grafik yg di normal,,, gk bisa HR,,,"
4,Ada beberapa bug atau hp saya yg lemot tapi pas main tutorial ada bug yg ga bisa gerakin kontrol tolong di fix ya
1,Pada saat mau tutorial tombol stick tidak bisa berfungsi....padahal data dah di download semua mohon perbaiki
3,baru kemarin bug ilang.. sekarang loading lagi...
1,"Optimalisasi di mobile sangat jelek, sudah main lama tapi blum ada proggress untuk optimalisasinya"
2,Buat pendatang baru saya beritau jangan downlod game gak ngotak ini ram nya besar sekalinya sudah ke download gak bisa dimainkan sumpah nyesel banget. Buat pecinta adventue jangan coba2 download game gak ngotak ini 😡😡
1,"Game nya ngebug udah download data nya gede, pas mau main analog stik nya gak bisa di touchscreen"
1,"bug nya tolong di benerin lah, gimana mau main game nya ini bug terus, masa harus keluar rilog terus game nya,"
1,sia sia banget main ini game dari awal rilis global sampe udah beli ini beli itu tapi apa yang ada di otak developernya?? cuman cuan cuan aja update rajin tapi bug gak pernah di perbaikin cuih Balikin duit gua sini woy asu
2,Game nya ngeleg di perbaiki
4,"Menurut gw game nya udah bagus,tapi kenapa pas main itu kadang LAG/CRASH parah banget padahal sinyal dah HP udah bagus tapi kenapa masih sangat lagggg apa karena BUG?"
5,Saya memberi bintang karna sangat suka dengan gamenya. Tapi tolong segera perbaiki bug dan yang lainnya agar lancar. Terima kasih
3,"Bug loading nya tolong dong di benerin, masa iya tiap maen terus loading harus di keluarin mulu apknya. Ada2 aja"
